recordUrl,trialId,trialTitle,trialStatus,trialPhase,trialStartDate,trialTargetAccrual,trialIdentifiedSites,trialPrimaryCompletionDate,trialPrimaryEndpointsReported,trialReportedSites,trialPatientsPerSitePerMonth,totalTrialDuration,trialEnrollmentDuration,trialEnrollmentDurationPct
https://citeline.informa.com/#/trials/details/172909,172909,A Phase I study of DRL-NAB-P6 in psoriasis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/173073,173073,Phase I Clinical Study of Anti-Stroke Agent,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/173202,173202,An Open-Label Safety Study of XP21279 for Advanced Idiopathic Parkinson's Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/173328,173328,A phase 1 clincal trial of AE-H vaccine for HIV,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174052,174052,A Phase I Study of NSD761 (AN761) for the Treatment of Cognition in Schizophrenia and Alzheimer's Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174069,174069,"A Phase I Study of KPI-10, a Novel Fluoroquinolone Drug Against Resistant Gram-Negative and Gram-Positive Aerobic and Anaerobic Bacteria",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174196,174196,A Phase I Study of GNR-014 for Cerebral Ischemia.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174201,174201,Aripiprazole Rapidfilm Technology  for Schizophrenia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174440,174440,A Study of Adult Autologous Adipose-Derived Stem Cells for the Treatment of People Who Suffer From Diabetic Induced Critical Limb Ischemia Wounds,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174589,174589,A Phase I Study for HD205,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/174929,174929,A Phase Ib clinical trial of PUR118 in Cystic Fibrosis patients,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/175338,175338,Phase I study of pegfilgrastim radio/chemotherapy-induced neutropenia.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/175522,175522,Phase I Study of EN3359 for Pain,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/175841,175841,A Phase I exploratory trial of AME-133v in lupus patients.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/176501,176501,Phase I study of CTX-201 for the treatment of heart attack damage,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/176828,176828,A phase 1 study on ALS-8112 for respiratory syncytial virus infection,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/176860,176860,A Phase I study of DS-1442 in Dyslipidemia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/177370,177370,A phase I first in human safety study of CVX-210-H to treat atherosclerosis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/177630,177630,A Phase 1b study of Exebryl-1 for Alzheimer's disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/177653,177653,Phase I trial of NVB-333 for gram positive nosocomial infections,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/178869,178869,"A Phase I study of biosimilar adalimumab, Harvest Moon.",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/178877,178877,A Phase I study of Harvest Moon's rituximab.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/179394,179394,A Phase I Study of BCL005 in Patients with Melanoma,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/180317,180317,"A Phase I study of subcutaneous itolizumab in Psoriasis, RA and other indications",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/180365,180365,A Single Dose Comparative Bioavailability Study of RHB-101 versus Coreg CR,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/180758,180758,Phase 1b Clinical testing of a Combination Drugs Dexpramipexole (DEX) and Pramipexole (PPX) for Parkinson’s disease.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/182055,182055,To assess the potential benefit of QBKPN SSI therapy for the treatment of Chronic Obstructive Pulmonary Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/182809,182809,A Phase I study of SB 9200 for the treatment of Hepatitis B,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/182956,182956,A Phase I study of SB020 in Psoriasis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/183179,183179,"Bioequivalence study of Lamivir F.C. Tablet (lamivudine 100 mg, YSP industries (m) SDN BHD, malaysia) and Zeffix tablet (lamivudine 100 mg, Glaxo wellcome operations, UK) in healthy subjects",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/183410,183410,Phase I Study of PD-520695 for Pain,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/183517,183517,Phase I study of S-288310 in patients with resected non-muscle invasive bladder cancer after transurethral resection of the bladder tumor,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/183859,183859,A phase I trial of Factor XIa inhibitor,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/184227,184227,A Phase I Pharmacokinetic Study of Skeletal Muscle Relaxant For Spasticity,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/184617,184617,Phase I Study of JAN 0913 (TTC-ELA) for Amyotrophic Lateral Sclerosis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/185369,185369,A Phase I study of IP NIN in osteoarthritis pain,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/185374,185374,A Phase I study of IP NCB in osteoarthritis pain,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/185538,185538,A Phase l Study of Intravenous Formulation of AFN-1252 in Staphylococcal Infections,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/185586,185586,A phase I study of SAR164653 in Pulmonary hypertension,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/185903,185903,A Phase I study of SAR407899 (Rho kinase inhibitor) in pulmonary hypertension,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/186183,186183,"A single-dose, pharmacokinetics study of boceprevir in treatment-naive and  those who have failed prior course of pegylated interferon and ribavirin therapy in pediatric subjects from 3 to 17 years of age",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187224,187224,"Bioequivalence study of a generic cephalexin capsule 500 mg, cephanmycin capsule (from y.s.p industrial co. Ltd., taiwan) and ospexin (from sandoz gmbh, austria) 250 mg (cephalexin 250 mg) capsule in healthy subjects

Bioequivalence Study of Cephalexin",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187388,187388,A Dose Linearity Study of RHB-101,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187473,187473,A phase I trial of 3065 as an oral contraceptive in women,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/187474,187474,A Phase I trial of 3074 as an oral contraceptive in women,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188605,188605,An additional pharmacokinetic study to assess the effect of RHB-101 on hypertension,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/188708,188708,A Study of IDX20963 for the Treatment of HCV,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189260,189260,Phase I study of CC-486 in indolent non-hodgkin's lymphoma (iNHL),Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189480,189480,A Phase I Drug-Drug Interaction Study of Sovaprevir in Combination With Ritonavir-Boosted Atazanavir In Healthy Subjects,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189545,189545,A Phase I study of TS-071 for the treatment of Type 2 diabetes,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/189661,189661,China Registration PK Study of TAK-385,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190205,190205,A Study of DM-199 for the Treatment of Diabetic Kidney Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/190717,190717,A phase I clinical study on H5N1 pandemic influenza vaccine in pediatric population,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191141,191141,Phase I trial of CT-P27 in China,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191399,191399,A Phase I study of JTE-151 for autoimmune and allergic diseases.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191541,191541,A Phase I Study of ASP3652 for Bladder Pain Syndrom/Interstitial Cystitis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/191760,191760,A Phase I Trial of EN-3356 for Prostate Cancer,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192553,192553,Phase I Multiple Ascending Dose (MAD) study of AN788,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/192978,192978,"A double blind, non-randomised multicentre, non-controlled PK/PD and dose-finding study in children from 2 to less than 18 years of age undergoing MSCT-CA examination (CL2-16257-085)",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193105,193105,"Treatment of Fibromyalgia, Neuropathic and other Chronic Pain by a known melatonergic (MT1/MT2) agonist with NRT-31",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/193110,193110,"Treatment of Sleep, Fatigue and Pain Issues Related to Multiple Sclerosis by a Known Melatonergic (MT1/MT2) with NRT-36",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194634,194634,A phase I clinical trial of REN-1005P for influenza in healthy human volunteers,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194694,194694,To evaluate the effect of CCX662 (CXCR7) in pateints with glioblastoma multiforme,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194707,194707,"A Phase I trial of YM155 in patients with Lymphoma, Non-Hodgkin's",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/194785,194785,Phase 1b Multiple Ascending Dose Study of BL-1021,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/195541,195541,Phase I Study of  BMS-902483 (Alpha-7 Nicotinic Agonist),Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196366,196366,Phase I Ready Novel Sodium Channel Blocker CNV1061436 for CNS Disorders,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196602,196602,Phase Ib study of Ganetespib + platinum doublets as First-line treatment for Non-Small Cell Lung (NSCLC) adenocarcinoma.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/196832,196832,Protein Kinase C (PKC) Gamma for Central Sensitization-Mediated Neuropathic Pain,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197156,197156,A First-in-Man Phase I Trial For The Treatment of Cancer.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197269,197269,A phase I study on the effect of dengue vaccine,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/197752,197752,A Phase I study of LXR Modulator for Atherosclerosis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/198110,198110,A Pivotal Study to Evaluate the Pharmacodynamics of CardiaPill for the Treatment of High Blood Pressure and High Cholesterol,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/198124,198124,A Food Effect Study of CardiaPill for the Treatment of High Blood Pressure and High Cholesterol,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/198445,198445,A Phase I Study of Tetravalent Dengue Vaccine for the Prevention of Dengue Fever,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/198913,198913,Pharmacokinetics Study of Risperidone LAI for The Treatment of Schizophrenia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/199187,199187,A phase I clinical trial of AVDESP for the treatment of anaemia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/199370,199370,A phase I study of IW-1221 in asthma.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/199449,199449,A Comparative Pharmacokinetics/Pharmacodynamics Study (TNX-CY-F10X),Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/199785,199785,A Phase I study of BIA 16-2960-Tree Pollen extract in Allergic Rhinitis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/200194,200194,Phase I Study of ADU-214 in Patients with Ovarian Cancer,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20085,20085,A Phase I clinical trial of CCX634.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/20126,20126,Phase I Study of  D3 Antagonist  PNU-177864 in Patients with Schizophrenia.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201618,201618,Phase I Study of MOR202 in Combination with Pomalidomide in patients with Acute Myelogenous Leukemia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201634,201634,A study of H7N9 vaccine,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201724,201724,A phase I trial in hypertension,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/201764,201764,"A Phase 1 Study of a Metabolic Glutamate 2/3 (mGlu2/3) Receptor Agonist, for the Treatment of Chronic Pain",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202208,202208,A Phase I Study of Egalet-003 for the Treatment of Moderate to Severe Chronic Pain,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202350,202350,A Phase I clinical study on the next generation Rapaflo for benign prostatic hyperplasia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202465,202465,A phase 1 clinical trial of a New Biotech Entity (NBE) for the treatment of Diabetes,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202466,202466,A phase 1 clinical trial of a New Biotech Entity (NBE) for the treatment of Diabetes,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202740,202740,A Phase I Study of REG2 In Thrombotic Disorders,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/202900,202900,A Phase I clinical study on the effect of malaria vaccine in healthy subjects,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203590,203590,"A clinical phase I proof of concept study for GLP-1 agonist, Heptares in the treatment of diabetes",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/203613,203613,A Phase 1 clinical trial of a compound from RLBN3010 series for the treatment of gout,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/204169,204169,A phase I bioavailability study of pegloticase,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/204360,204360,Phase I Study of CT053PTSA In Glioblastoma,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/206065,206065,A phase I clinical trial of ZemiARB for the treatment of type 2 diabetes,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/207867,207867,A clinical study to evaluate a prophylactic and therapeutic HIV vaccine against AIDS,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/209043,209043,A Phase I Study of PeptiClere for the Treatment of Alzheimer's Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/209943,209943,A Phase I study of CKD-902 for Benign Prostatic Hyperplasia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/211260,211260,A Phase I trial of PRCN-829 in Amyotrophic Lateral Sclerosis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/211890,211890,A study to assess the effect of JVS-100 on Chronic Angina,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/211891,211891,A study to assess the effect of JVS-100 on acute myocardial infarction,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/212587,212587,A Phase I trial of Bone Morphogenetic Protein-7 in Chronic kidney disease (CKD),Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/212727,212727,A Phase 1 Study of ABBV-672 in Alzheimer's Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/212894,212894,A First-In-Man Study of GenePro and CS-TATI-1 in HIV Positive Individuals,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/213813,213813,A Phase I study JTK-351 for HIV,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/214017,214017,A clinical study of LQN725 in cancer patients.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/214421,214421,"Randomised withdrawal, placebo controlled study to evaluate the efficacy, safety, tolerability, pharmacokinetics (PK), and immunogenicity of epratuzumab in children from 5 to less than 18 years old with moderate to severe systemic lupus erythematosus",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/214480,214480,A Phase 1 Clinical trial of Risperidone Extended Release Microspheres Injection in Bipolar Disorder.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/214548,214548,A Phase I Clinical trial of Risperidone Extended Release Microspheres Injection in Bipolar Disorder.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/214619,214619,A Phase I study of PD-L1 in combination with radiation therapy in solid tumours,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/215341,215341,A phase I clincial study to evaluate PRLR antagonist on Endometriosis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/215540,215540,"A Phase I study of FB317 for severe, allergic asthma.",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/217263,217263,"Bioequivalence study of Diabetmin XR 500mg tablet vs the comparator, Diabex XR 500 in fasted state",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/217287,217287,"Bioequivalence Study of Diabetmin XR 500mg Tablet vs the Comparator, Diabex XR 500 in Fed State",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/217476,217476,A Clinical Study of MabionHER2 in Patients with Breast Cancer.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/217970,217970,A phase I study of Plasminogen inhibitor for treatment of rare bleeding disorders,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/218801,218801,A Proof-of-Concept Study of ShK-186 in Patients with Psoriatic Arthritis,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/219172,219172,A clinical study on NOV-1003 for the prevention of HIV transmission,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/219190,219190,A phase I study of NG-1651 for the treatment of Acute Kidney Injury,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/219559,219559,A proof of concept study of hGH XL in short stature subjects,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/219727,219727,A Phase I study of MEDI4736 (PD-L1) in Combination with Tremelimumab in Patients with Haematological Cancer,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/219758,219758,A Phase 1 Study of MT-0814 in Age-Related Macular Degeneration,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/219899,219899,"A phase 1 trial for LAI338, a new long-acting insulin (NN1438) for type 2 diabetes",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/220158,220158,"Phase 1 Study of mGlu2 agonist, Lilly for AD Psychosis",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/220206,220206,A Phase Ib trial of OXD-4 in Huntington’s disease patients,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/220266,220266,To study DSP-3748 for Cognitive Impairment Associated with Schizophrenia,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/220874,220874,A Phase I Trial Of TRX-606 In Patients With Cancer,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/221609,221609,A dose ranging study of of PTL-202 for Idiopathic Pulmonary Fibrosis (IPF),Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/221915,221915,"A clinical study to evaluate a long-lasting formulation of membrane fusion inhibitor targeting the env protein of HIV-1, for the treatment of HIV infections",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222234,222234,A study of Luphere in patients with prostate cancer,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222291,222291,A study to assess AHRO-002,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222591,222591,A phase I study of SPD535 for the treatment of End Stage Renal Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222660,222660,A phase I clinical study on TEV-90110 for HIV,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222661,222661,A phase I clinical study on TEV-90112 for HIV,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222748,222748,"Piracetam for Treatment of Cocaine Addiction, Phase II",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222848,222848,Amphetamine Cocaine Interaction Study,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/222855,222855,Predictive Values of Serotonergic Alterations for Outcome,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/223064,223064,Evaluation of Zidovudine Pharmacokinetics in Patients With Human Immunodeficiency Virus and Varying Degrees of Renal Insufficiency,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/223065,223065,"A Phase I Safety Study of BMY-27857 (2',3'-Dideoxy-2',3'-Didehydrothymidine [d4T]) Administered Four Times Daily to AZT-Intolerant Patients With AIDS or AIDS-Related Complex",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/223213,223213,A Phase I/II Pilot Treatment Study Of CSF Penetration And Response To Ganciclovir And Foscarnet In CMV Neurologic Disease.,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/223223,223223,A Phase I/II Study of Cidofovir for HIV-Infected Children With Invasive CMV (Cytomegalovirus) Disease,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/223343,223343,Active Immunization of HIV-Infected Pregnant Women: A Phase I Study of Safety and Immunogenicity of a rgp120/HIV-1 Vaccine (NOTE: Some Patients Receive Placebo),Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/223349,223349,"A Phase I Trial to Evaluate the Pharmacokinetics, Safety, and Tolerance of Valacyclovir HCl in HIV-1 Infected Children With Herpes Simplex Infections or Varicella/Zoster Infections",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/23567,23567,Phase I study of ONO-8130,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/23569,23569,Phase I study of ONO-8130,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/224954,224954,"An Open-Label Dose-Escalation Phase I Study to Asses the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of RG2133 (2',3',5'-Tri-O-Acetyluridine) in the Treatment of Inherited Mitochondrial Diseases",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/227315,227315,"A Double-Blind, Placebo-Controlled Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of Single, Escalating Oral Doses of JDTic in Healthy Male Subjects",Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/234522,234522,Phase I Trial of Dose Escalated IMRT to the Para-aortic Nodes With Concurrent Cisplatin and Amifostine in Locally Advanced Cervical Cancer,Terminated,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/237164,237164,Unspecified,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/241189,241189,The Comparison Between the Therapeutic Affect of Intravitreal Diclophenac and Triamcinolone in Persistent Uveitic Cystoids Macular Edema,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/241225,241225,Evaluation of the Effects of Oxygen Therapy and Enalapril for Diabetic Macular Ischemia,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/247045,247045,"Double-Blind, Placebo-Controlled, Cross-Over Assessment of Intravenous Methamphetamine and Sublingual Lobeline Interactions",Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/257607,257607,A Proof of Mechanism Phase1 Study of S-117957 in Insomnia,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/263825,263825,A Phase I trial of SKL-ADHD,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/274972,274972,A Phase I clinical trial of a TYK2 inhibitor for immunoscience.,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/283149,283149,Phase I Study of BCB 002 in Patients with Liver Cancer.,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/283818,283818,Phase I study of NOV-11 in subjects with Blood Disorders,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/306598,306598,A Phase I study of SEP378608 for Bipolar Depression,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/312103,312103,A Phase I study of MT-2765.,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/313731,313731,A “Thorough QT/QTc Study” to evaluate whether Vabomere has a threshold pharmacologic effect on cardiac repolarization,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/317079,317079,A Clinical Study to Evaluate OP-687 for the Treatment of Overactive Bladder,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/324284,324284,A Phase I Study on the Effect of Vasopressin V1a receptor antagonist for the Treatment of Chronic Kidney Disease,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/324321,324321,A Phase I Study on P2X4 antagonist for Endometriosis,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/325394,325394,A Phase I study of DSP-3905 for Neuropathic Pain,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/325468,325468,A Phase I Study of TAH9922 Oral Solution for the Treatment of Attention Deficit Hyperactive Disorder,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/325952,325952,A Phase I PK Study of buspirone ER,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/327057,327057,A Phase I trial of PTG-01 in Acute Lymphoblastic Leukemia (ALL),Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/328626,328626,"A Clinical Study to Evaluate KT-1002 for the Treatment of Inflammatory Bowel Disease, including Ulcerative Colitis and Crohn’s Disease",Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/330404,330404,A Phase I study of BIIB110 for Spinal Muscular Atrophies.,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/333721,333721,A Phase I Study to Evaluate OWL-833 for the Treatment of Type 2 Diabetes,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/334269,334269,A phase I first-in-human trial of Neu-P12 for neuropathic pain.,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/335133,335133,"A Clinical study on RSV F Protein Vaccine, Janssen Pharmaceutical in Elderly volunteers",Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/337899,337899,A Phase I Study of CARvac cell therapy in Patients with Multiple Myeloma,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/337984,337984,A Phase I Study of Universal CARs [Non-Gene Edited] in Patients with cancer,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/338574,338574,A Phase I study of T3D-959 for the treatment of Huntington's disease.,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/341208,341208,A phase I trial of NORS 1002 for the treatment of Cold & Flu,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/341925,341925,A Phase I trial of HM12460A/HM12470 in the treatment of Type 1 and Type 2 diabetes,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/342216,342216,A Phase I study of Luminate (ALG-1001) for Retinitis Pigmentosa,Open,I,,,,,,,,,,
https://citeline.informa.com/#/trials/details/342316,342316,A Phase I study of Rifaximin in irritable bowel syndrome.,Open,I,,,,,,,,,,
